Agent,1,2,3,4,5,6,7,8,9,10,11
"Date 
(month/day/year)",Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power
01/07/2012 00:00,3.57,53.09,5.05,0.65,3.98,2.62,1.06,0.41,1.91,1.49,1.94
01/07/2012 00:30,10.36,49.46,4.95,0.66,2.86,2.40,1.12,0.42,0.46,1.41,1.95
01/07/2012 01:00,9.77,47.80,4.95,0.65,2.84,2.53,1.05,0.42,0.50,1.33,1.95
01/07/2012 01:30,8.20,66.68,4.92,0.66,2.63,2.14,0.98,0.41,0.44,1.44,1.83
01/07/2012 02:00,7.68,9.91,4.95,0.60,2.75,2.43,1.06,0.42,0.51,1.28,1.87
01/07/2012 02:30,8.13,9.87,4.98,0.65,2.60,2.18,0.97,0.42,0.63,1.40,1.95
01/07/2012 03:00,8.26,9.73,5.06,0.59,2.81,2.59,1.05,0.41,0.49,1.34,1.92
01/07/2012 03:30,13.73,10.21,4.94,0.60,2.58,2.27,0.96,0.41,0.55,1.38,1.78
01/07/2012 04:00,8.72,10.13,5.06,0.63,2.68,2.44,1.05,0.44,0.46,1.42,1.94
01/07/2012 04:30,3.64,12.57,5.09,0.59,2.72,2.10,0.97,0.41,0.46,1.33,1.94
01/07/2012 05:00,4.19,10.04,5.14,0.60,2.51,2.39,1.04,0.41,0.50,1.41,1.76
01/07/2012 05:30,8.65,11.09,5.12,0.62,2.82,1.95,0.98,0.43,0.44,1.40,3.24
01/07/2012 06:00,5.89,10.21,5.12,0.60,2.57,2.50,1.03,0.41,0.52,1.71,1.95
01/07/2012 06:30,3.40,9.56,4.94,0.63,2.62,1.98,0.99,0.41,0.44,1.60,1.88
01/07/2012 07:00,3.86,9.47,5.08,0.60,2.75,2.64,1.02,0.41,0.44,1.44,1.82
01/07/2012 07:30,3.42,9.78,5.15,0.57,2.95,2.40,1.00,0.44,0.51,1.49,1.94
01/07/2012 08:00,4.87,10.43,5.06,0.80,5.27,4.04,1.00,0.41,0.44,1.56,2.02
01/07/2012 08:30,5.87,9.78,4.97,0.76,5.02,3.00,1.00,0.41,0.47,1.47,3.10
01/07/2012 09:00,4.40,9.12,4.82,0.81,4.93,2.83,1.75,1.11,0.48,1.44,2.26
01/07/2012 09:30,6.21,9.82,8.82,0.75,4.39,6.61,4.13,0.44,0.44,1.55,2.34
01/07/2012 10:00,4.72,10.21,6.57,0.58,3.80,6.12,3.24,0.46,0.49,3.29,2.42
01/07/2012 10:30,3.65,9.87,6.43,0.63,2.90,5.62,3.14,1.46,0.46,1.92,2.16
01/07/2012 11:00,6.26,9.03,6.43,0.78,2.87,6.04,2.43,0.41,0.44,1.65,2.28
01/07/2012 11:30,3.42,9.87,6.67,0.70,2.93,4.45,1.61,0.41,0.51,1.22,3.18
01/07/2012 12:00,3.93,10.08,6.89,0.64,3.28,4.57,1.12,0.43,0.44,2.17,2.25
01/07/2012 12:30,3.35,10.08,6.95,0.60,3.09,3.77,3.21,0.41,0.44,9.21,2.04
01/07/2012 13:00,3.92,29.75,6.67,0.64,5.67,7.55,6.53,0.41,0.51,1.62,2.29
01/07/2012 13:30,5.50,23.20,6.57,0.61,4.03,6.32,5.78,0.43,0.44,1.32,4.09
01/07/2012 14:00,3.92,12.05,7.76,0.73,3.04,4.75,2.35,0.41,0.45,1.46,2.15
01/07/2012 14:30,3.35,18.39,9.39,0.74,3.34,3.45,1.60,0.41,0.49,1.55,2.30
01/07/2012 15:00,3.91,9.52,9.42,0.62,3.32,2.31,1.89,0.44,0.44,1.56,2.21
01/07/2012 15:30,3.35,9.21,9.25,0.64,3.93,2.74,1.46,0.41,0.48,1.29,2.09
01/07/2012 16:00,6.51,10.13,8.87,0.60,4.23,2.15,1.38,0.41,0.96,1.31,2.79
01/07/2012 16:30,4.13,12.62,8.15,0.58,3.50,2.61,1.38,0.44,3.33,1.29,2.29
01/07/2012 17:00,3.84,10.17,8.12,0.65,4.39,4.59,1.30,0.43,4.37,1.23,2.24
01/07/2012 17:30,3.73,12.05,8.12,0.57,5.87,16.14,2.11,0.72,3.25,1.27,3.02
01/07/2012 18:00,3.73,9.03,8.18,0.61,6.13,15.96,4.23,1.03,3.22,1.15,2.60
01/07/2012 18:30,6.31,10.39,24.18,0.63,5.01,16.13,3.18,1.87,2.48,1.31,3.07
01/07/2012 19:00,4.80,10.30,42.10,0.57,5.67,15.65,4.00,1.61,1.64,1.31,2.34
01/07/2012 19:30,5.82,9.12,42.05,0.66,6.78,12.00,3.44,1.84,2.50,1.18,2.37
01/07/2012 20:00,6.21,10.43,9.27,0.59,5.94,2.23,2.57,1.64,2.75,10.42,2.51
01/07/2012 20:30,6.84,10.21,6.57,0.58,5.24,2.75,2.97,1.83,2.26,11.72,6.25
01/07/2012 21:00,7.72,9.21,6.06,0.61,5.22,2.24,2.66,1.88,2.06,9.74,2.21
01/07/2012 21:30,4.16,9.73,5.15,0.94,5.20,2.64,2.54,1.85,1.84,4.67,2.12
01/07/2012 22:00,5.47,10.30,4.98,0.81,4.96,2.14,2.78,1.76,2.15,1.54,2.28
01/07/2012 22:30,4.55,33.34,5.06,0.61,4.83,2.59,2.23,0.44,1.91,1.66,2.28
01/07/2012 23:00,8.60,54.45,5.09,0.62,4.58,2.27,2.06,0.41,2.01,1.53,1.89
01/07/2012 23:30,3.76,52.61,5.09,0.57,4.88,3.25,1.17,0.43,1.86,1.43,2.17
02/07/2012 00:00,3.04,11.58,3.78,0.84,1.67,4.18,0.68,0.26,0.59,1.93,1.78
02/07/2012 00:30,5.13,55.11,3.90,0.69,1.65,4.65,0.59,0.27,2.10,2.06,1.74
02/07/2012 01:00,3.17,52.84,3.85,0.76,2.37,4.25,0.66,0.27,1.25,2.14,1.68
02/07/2012 01:30,2.97,29.06,3.79,0.71,2.18,4.64,0.59,0.26,0.62,2.11,1.77
02/07/2012 02:00,3.30,12.58,3.69,0.74,2.15,4.13,0.67,0.28,0.54,2.03,1.78
02/07/2012 02:30,4.97,12.49,3.89,0.73,2.13,4.61,0.60,0.26,0.61,2.18,1.61
02/07/2012 03:00,3.80,12.10,3.96,0.74,1.90,4.30,0.75,0.26,0.55,2.15,1.77
02/07/2012 03:30,8.53,11.53,3.93,0.70,2.03,4.54,0.71,0.28,0.55,2.13,1.78
02/07/2012 04:00,8.40,11.45,3.98,0.77,1.85,4.41,0.71,0.27,0.58,2.04,1.68
02/07/2012 04:30,2.84,14.94,3.78,0.70,1.99,4.87,0.60,0.26,0.56,2.07,1.70
02/07/2012 05:00,5.87,13.19,3.98,0.80,1.96,4.39,0.67,0.26,0.60,2.14,1.78
02/07/2012 05:30,7.98,11.66,3.96,0.73,1.81,4.30,0.59,0.28,0.53,2.02,3.28
02/07/2012 06:00,3.24,12.80,3.96,1.05,2.08,4.46,0.66,0.26,0.60,2.11,2.09
02/07/2012 06:30,3.02,11.62,3.79,0.74,1.86,4.51,0.59,0.26,2.33,2.05,2.27
02/07/2012 07:00,3.14,11.49,3.85,0.74,1.85,7.12,0.67,0.27,2.28,2.08,2.21
02/07/2012 07:30,5.79,12.54,3.82,0.69,2.18,4.65,1.20,0.28,2.44,2.02,1.90
02/07/2012 08:00,3.99,11.84,3.89,0.75,4.32,7.09,0.89,0.26,1.55,2.20,1.98
02/07/2012 08:30,6.70,10.83,3.84,0.75,4.22,7.75,3.26,0.32,0.69,2.14,2.01
02/07/2012 09:00,3.08,11.75,4.07,0.73,3.81,5.91,3.25,0.30,0.79,2.28,2.10
02/07/2012 09:30,5.44,11.80,4.04,0.76,4.37,5.99,2.18,0.68,0.68,2.34,1.93
02/07/2012 10:00,5.41,11.10,3.85,0.75,2.50,4.77,1.31,0.52,0.58,2.93,2.04
02/07/2012 10:30,3.36,11.93,4.01,0.82,2.49,4.37,1.32,0.28,0.61,2.37,2.30
02/07/2012 11:00,7.85,12.41,6.33,0.78,2.64,5.21,1.34,0.27,0.54,2.08,1.97
02/07/2012 11:30,6.16,11.66,4.42,0.79,2.64,4.38,1.24,0.42,0.61,2.11,2.85
02/07/2012 12:00,10.80,11.23,4.64,0.73,2.97,4.90,0.78,0.33,0.67,2.12,2.02
02/07/2012 12:30,4.82,12.45,4.88,0.78,2.78,5.27,0.78,0.26,0.59,2.08,2.03
02/07/2012 13:00,5.15,12.41,5.62,0.73,2.46,5.84,0.78,0.26,0.84,2.17,2.08
02/07/2012 13:30,3.57,11.45,6.37,0.76,1.84,5.55,0.81,0.28,0.57,2.06,3.39
02/07/2012 14:00,2.98,11.45,4.82,0.84,3.32,5.34,0.77,0.27,0.58,1.99,2.57
02/07/2012 14:30,5.44,12.19,4.90,0.94,2.86,6.09,0.80,0.26,0.53,2.34,1.95
02/07/2012 15:00,3.01,12.28,7.22,1.24,4.42,5.28,0.75,0.27,0.59,2.34,2.12
02/07/2012 15:30,3.20,20.67,6.83,1.31,2.87,5.37,0.82,0.29,0.53,2.29,2.08
02/07/2012 16:00,3.12,54.15,7.25,1.40,2.69,5.01,0.76,0.27,0.58,2.29,3.14
02/07/2012 16:30,3.07,49.47,9.37,0.93,8.15,5.63,0.82,0.27,0.54,2.32,2.07
02/07/2012 17:00,5.28,50.17,5.94,1.56,4.96,5.17,0.75,0.31,0.54,2.27,2.11
02/07/2012 17:30,3.05,50.48,6.08,2.86,6.75,7.48,0.87,0.30,1.93,2.26,2.26
02/07/2012 18:00,4.11,61.23,6.07,1.82,5.15,20.74,1.30,1.28,3.34,6.96,3.06
02/07/2012 18:30,6.54,54.98,6.11,1.80,3.96,16.66,1.53,1.67,3.39,4.15,2.41
02/07/2012 19:00,11.57,45.23,14.27,1.89,3.72,14.91,1.45,1.70,3.22,2.01,2.38
02/07/2012 19:30,8.47,42.39,41.52,1.46,4.81,13.83,1.42,1.39,2.92,1.68,2.19
02/07/2012 20:00,5.51,41.47,40.45,1.14,5.27,18.06,0.93,0.43,3.20,1.67,2.03
02/07/2012 20:30,6.47,45.80,38.54,1.30,4.29,13.59,0.84,1.08,2.61,2.69,2.08
02/07/2012 21:00,4.44,42.87,7.26,1.28,2.39,7.40,0.77,1.06,0.76,3.88,5.34
02/07/2012 21:30,9.46,43.75,3.87,1.21,2.63,8.01,0.84,0.30,0.75,3.42,1.95
02/07/2012 22:00,4.38,67.09,3.82,1.15,4.16,4.72,0.78,0.27,0.61,2.15,2.18
02/07/2012 22:30,5.10,45.89,3.75,1.10,4.48,4.98,1.20,0.26,0.60,2.15,1.80
02/07/2012 23:00,11.38,12.19,3.85,0.92,3.69,6.31,0.98,0.28,0.56,2.00,1.67
02/07/2012 23:30,3.64,11.75,3.84,0.82,2.17,13.26,0.86,0.26,0.56,1.94,1.73
03/07/2012 00:00,4.55,12.09,4.45,0.67,3.60,3.79,0.71,0.26,0.58,1.81,2.02
03/07/2012 00:30,4.77,12.14,4.18,0.65,3.95,4.09,0.86,0.29,0.56,1.73,1.96
03/07/2012 01:00,4.64,12.66,4.16,0.59,3.75,3.59,0.78,0.26,0.63,1.73,1.95
03/07/2012 01:30,6.72,12.62,5.22,0.65,3.70,4.63,0.85,0.26,0.54,1.74,2.04
03/07/2012 02:00,4.74,12.62,4.87,0.63,3.68,3.64,0.79,0.26,0.62,1.69,2.02
03/07/2012 02:30,4.51,13.58,4.53,0.62,3.37,4.00,0.85,0.28,0.54,1.71,1.89
03/07/2012 03:00,5.36,13.32,4.35,0.63,3.68,3.65,0.78,0.26,0.61,1.72,2.15
03/07/2012 03:30,12.18,13.97,4.36,0.64,3.37,4.08,0.85,0.26,0.54,1.72,2.04
03/07/2012 04:00,9.95,12.44,4.38,0.56,3.57,3.64,0.77,0.26,0.60,1.69,1.86
03/07/2012 04:30,4.37,11.83,4.18,0.64,3.46,3.97,0.84,0.28,0.56,1.80,2.03
03/07/2012 05:00,5.34,12.36,4.33,0.62,3.42,3.64,0.79,0.26,0.57,1.85,2.02
03/07/2012 05:30,9.47,12.40,4.35,0.61,3.62,4.61,0.84,0.26,0.60,1.88,1.89
03/07/2012 06:00,14.00,20.35,4.38,0.57,3.40,4.01,0.79,0.26,0.54,1.70,2.05
03/07/2012 06:30,8.01,47.93,4.13,0.65,3.51,4.43,0.83,0.29,0.61,1.73,2.04
03/07/2012 07:00,9.04,11.61,4.22,0.57,3.51,6.66,0.94,0.26,0.78,1.69,1.97
03/07/2012 07:30,4.77,12.66,4.27,0.62,3.50,5.22,1.50,0.26,0.69,1.81,1.92
03/07/2012 08:00,5.68,12.44,4.38,0.60,7.11,6.95,0.79,0.26,0.64,2.02,2.03
03/07/2012 08:30,7.47,11.35,4.15,0.96,5.78,4.40,0.72,0.52,0.61,1.88,2.03
03/07/2012 09:00,8.60,12.09,6.36,1.11,5.59,3.59,0.73,0.28,0.69,1.94,3.28
03/07/2012 09:30,4.92,12.49,4.52,0.99,6.07,4.11,1.11,0.27,0.77,2.16,2.44
03/07/2012 10:00,4.78,12.49,4.25,0.97,4.77,3.56,1.29,0.27,0.85,1.95,2.56
03/07/2012 10:30,7.06,12.05,4.52,0.83,5.59,4.32,1.26,0.32,0.59,2.63,2.38
03/07/2012 11:00,4.69,12.57,4.42,1.35,4.16,3.95,1.35,0.42,0.55,2.15,3.31
03/07/2012 11:30,5.92,13.32,4.42,1.22,5.37,4.03,1.18,0.40,0.58,2.14,2.35
03/07/2012 12:00,7.32,12.75,4.27,1.58,4.74,3.73,0.80,0.30,0.53,4.01,2.26
03/07/2012 12:30,6.11,12.05,4.35,1.39,4.18,3.96,0.74,0.29,0.58,3.04,2.19
03/07/2012 13:00,8.44,12.97,4.44,0.97,4.14,3.93,0.75,0.26,0.54,1.84,2.16
03/07/2012 13:30,5.00,13.01,16.65,0.93,3.61,3.89,0.72,0.26,0.53,1.89,2.26
03/07/2012 14:00,5.17,12.97,41.52,0.97,3.58,3.89,0.76,0.26,0.88,1.88,2.26
03/07/2012 14:30,5.39,12.23,40.68,0.81,3.69,4.22,0.71,0.29,0.77,1.73,3.35
03/07/2012 15:00,13.00,15.07,29.12,0.85,3.44,4.21,0.76,0.26,0.53,1.74,2.44
03/07/2012 15:30,18.93,14.76,5.90,0.76,6.13,3.72,0.70,0.26,0.58,1.70,2.32
03/07/2012 16:00,16.25,12.31,6.19,0.84,6.57,4.17,0.76,0.29,0.54,1.65,2.27
03/07/2012 16:30,15.71,13.62,7.53,0.75,6.37,3.61,0.69,0.26,2.92,1.71,3.30
03/07/2012 17:00,13.06,43.08,7.19,0.84,6.08,4.31,0.77,0.27,4.54,1.64,2.50
03/07/2012 17:30,9.02,53.09,7.13,0.60,8.89,3.63,0.78,0.29,4.10,1.62,2.77
03/07/2012 18:00,6.11,52.79,7.13,0.65,6.89,4.15,1.31,0.37,3.41,2.29,2.67
03/07/2012 18:30,11.12,53.88,7.08,0.88,6.07,7.25,1.24,1.19,3.36,1.86,2.52
03/07/2012 19:00,5.62,49.90,7.26,1.62,5.60,15.94,1.31,1.68,3.16,1.63,2.60
03/07/2012 19:30,6.29,51.04,7.28,1.57,4.47,14.55,1.24,1.28,3.16,1.66,2.42
03/07/2012 20:00,6.83,51.21,6.01,1.06,5.09,12.73,0.96,0.43,2.54,1.70,2.31
03/07/2012 20:30,9.62,50.78,4.45,1.01,5.91,12.20,1.79,0.88,0.66,1.58,2.30
03/07/2012 21:00,7.48,53.09,4.44,1.17,8.68,6.57,2.76,1.67,0.68,1.70,3.52
03/07/2012 21:30,5.20,53.40,4.42,1.20,5.56,4.36,1.17,1.67,0.63,1.69,2.76
03/07/2012 22:00,4.61,53.75,4.50,1.07,6.34,4.27,0.95,1.71,0.65,1.79,2.11
03/07/2012 22:30,5.62,45.75,4.52,1.87,5.70,4.47,0.72,0.28,0.53,1.81,2.03
03/07/2012 23:00,11.76,16.12,4.47,1.00,3.40,4.30,0.72,0.26,0.59,1.88,1.86
03/07/2012 23:30,4.83,12.66,4.56,0.74,3.49,4.33,0.73,0.29,0.53,1.79,2.00
04/07/2012 00:00,5.51,8.78,3.78,0.73,3.40,2.75,0.34,0.59,0.53,2.59,1.84
04/07/2012 00:30,3.97,8.08,3.80,0.70,2.68,2.36,0.33,0.57,0.49,1.83,2.07
04/07/2012 01:00,3.98,8.56,3.81,1.02,2.59,2.00,0.28,0.57,0.47,1.87,1.87
04/07/2012 01:30,5.91,8.74,3.84,0.90,2.70,2.52,0.33,0.60,0.49,1.89,2.04
04/07/2012 02:00,4.12,10.36,3.95,0.74,2.72,1.97,0.28,0.57,0.46,1.76,2.02
04/07/2012 02:30,9.53,8.91,3.95,0.72,2.67,2.35,0.41,0.57,0.49,1.71,1.96
04/07/2012 03:00,12.30,10.09,3.86,0.64,2.62,2.20,0.35,0.57,0.45,1.64,1.93
04/07/2012 03:30,16.94,8.13,3.89,0.66,3.18,3.03,0.37,0.60,0.50,1.75,2.02
04/07/2012 04:00,18.89,7.91,3.99,0.61,2.88,1.95,0.29,0.57,0.44,1.76,2.03
04/07/2012 04:30,10.30,8.22,4.03,0.61,2.76,2.48,0.34,0.57,0.50,1.67,1.85
04/07/2012 05:00,4.57,8.83,4.03,0.71,2.73,1.99,0.27,0.57,0.44,1.73,2.06
04/07/2012 05:30,8.95,8.08,3.80,0.61,2.60,2.46,0.33,0.59,0.50,1.65,2.04
04/07/2012 06:00,3.89,7.47,4.07,0.68,2.67,4.67,0.27,0.57,0.45,1.75,1.97
04/07/2012 06:30,6.08,20.50,4.07,0.61,2.75,2.91,0.50,0.57,0.46,1.73,1.91
04/07/2012 07:00,3.98,27.71,3.96,0.65,2.69,2.31,0.35,0.57,0.49,1.87,2.07
04/07/2012 07:30,4.07,7.38,3.98,0.65,6.29,2.76,0.33,0.58,0.53,1.90,2.02
04/07/2012 08:00,4.70,8.08,4.06,0.66,5.93,5.90,0.27,0.59,0.90,1.83,1.86
04/07/2012 08:30,6.72,8.70,3.99,0.92,5.99,4.32,0.33,0.57,0.64,1.81,2.65
04/07/2012 09:00,6.52,7.73,3.76,0.77,5.28,3.32,0.28,0.58,0.67,1.78,2.73
04/07/2012 09:30,4.61,7.60,4.03,0.70,2.82,4.23,0.72,1.40,0.57,1.74,2.59
04/07/2012 10:00,3.79,9.05,4.12,0.68,2.96,3.22,0.83,0.79,0.49,1.94,3.27
04/07/2012 10:30,4.32,9.18,3.87,0.77,2.90,4.16,0.85,0.58,0.51,2.25,2.52
04/07/2012 11:00,10.67,8.35,6.45,1.33,2.88,3.09,0.84,0.59,0.49,2.04,2.66
04/07/2012 11:30,17.21,8.22,5.09,1.30,3.05,4.28,0.75,0.58,0.55,3.73,3.64
04/07/2012 12:00,18.38,9.26,5.27,1.47,5.26,2.78,0.31,0.59,0.46,1.85,2.37
04/07/2012 12:30,20.08,9.31,5.45,1.30,7.54,3.25,0.30,0.59,0.53,1.98,2.59
04/07/2012 13:00,9.27,8.22,5.61,1.64,5.89,2.34,0.32,0.59,0.75,1.76,2.50
04/07/2012 13:30,5.89,8.30,5.48,1.30,4.31,2.71,0.29,0.60,0.67,1.97,2.25
04/07/2012 14:00,4.17,8.87,5.32,1.29,5.04,2.16,0.33,0.57,1.19,1.96,3.90
04/07/2012 14:30,3.68,10.79,5.33,1.25,5.56,2.69,0.27,0.59,0.68,1.91,2.67
04/07/2012 15:00,4.16,10.58,5.75,1.31,3.85,2.30,0.33,1.35,0.69,1.95,2.35
04/07/2012 15:30,3.70,8.56,6.90,1.16,4.47,2.93,0.27,0.62,0.63,1.84,2.49
04/07/2012 16:00,14.54,9.66,6.80,1.17,3.42,2.43,0.34,0.60,0.84,2.53,3.24
04/07/2012 16:30,18.40,9.70,8.79,1.00,11.20,2.67,0.27,0.58,0.71,1.93,2.35
04/07/2012 17:00,17.12,9.66,7.25,1.06,7.83,2.51,0.34,0.58,0.96,1.81,2.49
04/07/2012 17:30,14.95,9.35,8.17,1.03,9.03,7.03,0.33,0.63,0.67,1.92,2.49
04/07/2012 18:00,6.44,9.09,8.42,1.23,5.73,15.58,0.89,2.85,2.16,1.95,2.41
04/07/2012 18:30,5.62,9.61,6.08,2.62,6.06,15.55,0.84,2.11,3.57,1.96,2.23
04/07/2012 19:00,12.80,9.66,4.58,1.90,4.91,16.18,0.86,2.10,3.31,1.77,2.36
04/07/2012 19:30,8.75,9.44,4.58,1.65,3.98,17.14,0.88,2.04,3.42,1.68,2.46
04/07/2012 20:00,6.75,45.10,4.49,1.37,3.99,15.87,0.55,1.99,3.20,1.74,2.36
04/07/2012 20:30,5.03,54.46,4.46,1.18,4.27,15.54,0.39,2.03,3.12,1.64,3.33
04/07/2012 21:00,5.74,51.00,4.47,1.11,6.94,16.80,0.34,1.99,2.68,1.76,2.38
04/07/2012 21:30,5.02,47.86,4.41,0.86,5.36,4.91,0.31,1.19,1.78,3.61,2.39
04/07/2012 22:00,7.77,48.12,4.41,0.86,5.06,2.79,0.33,0.57,2.38,3.67,3.73
04/07/2012 22:30,5.51,48.95,3.87,0.88,4.07,2.36,0.31,0.59,1.57,2.62,2.34
04/07/2012 23:00,14.54,75.31,3.84,1.28,4.65,2.98,0.31,0.57,0.53,2.47,2.14
04/07/2012 23:30,5.51,8.91,3.95,0.93,5.09,2.35,0.40,0.57,0.55,2.51,2.02
05/07/2012 00:00,3.27,2.80,5.77,1.22,4.39,4.15,0.46,0.27,1.12,1.90,1.73
05/07/2012 00:30,6.30,2.32,5.80,0.96,3.42,4.06,0.51,0.27,0.61,2.77,1.83
05/07/2012 01:00,4.66,2.05,5.90,0.94,3.54,4.47,0.47,0.29,0.65,2.93,1.83
05/07/2012 01:30,3.65,1.70,5.87,0.91,3.06,4.14,0.52,0.27,0.56,2.87,1.79
05/07/2012 02:00,3.45,4.33,5.86,0.97,2.88,4.66,0.46,0.26,0.67,2.87,1.68
05/07/2012 02:30,3.07,3.89,5.87,1.00,3.16,4.17,0.52,0.29,0.59,2.49,1.83
05/07/2012 03:00,5.96,1.53,5.90,1.08,2.96,4.55,0.45,0.26,0.61,2.14,1.83
05/07/2012 03:30,8.81,2.71,5.80,1.00,2.93,3.95,0.51,0.26,0.60,2.25,1.70
05/07/2012 04:00,8.25,2.36,5.92,0.92,3.05,4.76,0.45,0.29,0.63,2.16,1.79
05/07/2012 04:30,3.19,1.40,6.03,0.94,3.05,3.99,0.52,0.26,0.58,2.23,1.82
05/07/2012 05:00,3.51,1.66,5.95,1.08,2.96,4.64,0.46,0.27,0.60,2.12,1.87
05/07/2012 05:30,10.50,2.32,6.01,1.04,3.45,3.92,0.52,0.29,0.66,2.19,1.71
05/07/2012 06:00,2.87,2.10,5.78,0.96,3.18,4.96,0.47,0.26,0.59,2.19,1.83
05/07/2012 06:30,3.32,20.06,5.93,0.94,3.13,6.07,0.50,0.26,0.64,2.16,1.83
05/07/2012 07:00,10.19,10.80,5.84,0.91,2.98,4.66,0.48,0.28,0.89,2.18,1.75
05/07/2012 07:30,7.89,2.05,5.97,0.97,2.91,4.08,0.80,0.27,0.75,2.12,1.72
05/07/2012 08:00,8.20,2.36,5.98,0.88,3.07,4.76,0.65,0.26,0.90,2.45,1.81
05/07/2012 08:30,7.65,1.09,5.70,0.88,3.38,7.15,0.48,0.29,0.83,2.38,3.16
05/07/2012 09:00,3.11,1.53,5.97,0.93,3.49,5.76,0.49,0.27,0.80,2.16,1.99
05/07/2012 09:30,3.67,2.32,6.10,1.12,3.53,4.54,0.86,1.44,0.64,2.30,1.84
05/07/2012 10:00,3.11,2.19,6.03,1.03,6.87,5.19,1.04,0.63,0.60,4.25,2.13
05/07/2012 10:30,7.77,1.79,7.18,1.08,5.71,4.60,1.00,0.26,0.60,4.36,1.92
05/07/2012 11:00,9.14,2.58,7.22,1.17,5.40,5.17,1.05,1.00,0.60,3.06,2.78
05/07/2012 11:30,15.17,2.84,6.99,1.21,5.79,4.55,0.84,0.56,0.59,2.30,2.88
05/07/2012 12:00,17.08,2.40,6.90,0.95,5.10,9.50,0.58,0.42,0.65,2.27,1.84
05/07/2012 12:30,17.30,1.79,7.01,1.01,4.87,7.77,0.55,0.30,0.56,2.17,1.84
05/07/2012 13:00,19.23,2.54,6.76,1.35,5.85,10.34,0.57,0.34,0.63,2.22,1.74
05/07/2012 13:30,13.58,2.67,6.86,0.97,5.91,5.44,0.50,0.37,0.61,3.75,1.76
05/07/2012 14:00,7.84,5.11,7.12,1.00,5.14,6.03,0.50,0.30,0.56,2.03,1.99
05/07/2012 14:30,3.40,2.67,7.24,1.78,6.03,4.23,0.49,0.27,0.66,1.92,1.96
05/07/2012 15:00,14.78,4.02,9.57,1.01,5.97,4.99,0.51,0.27,0.87,1.92,1.68
05/07/2012 15:30,18.67,2.32,8.76,0.97,3.22,4.66,0.46,0.41,0.80,1.83,1.82
05/07/2012 16:00,13.92,2.54,8.48,0.97,3.12,5.45,0.51,0.78,0.62,1.95,1.84
05/07/2012 16:30,17.13,3.23,8.91,0.93,2.88,5.27,0.46,0.29,0.65,1.94,1.84
05/07/2012 17:00,13.00,1.57,10.93,0.98,3.90,4.61,0.53,0.28,0.57,1.85,1.67
05/07/2012 17:30,4.60,3.06,9.47,1.24,3.43,6.26,0.54,0.32,1.29,1.97,2.95
05/07/2012 18:00,6.57,2.62,8.56,1.35,5.12,12.84,1.07,2.46,2.68,1.94,1.97
05/07/2012 18:30,3.99,1.57,8.07,2.22,4.65,17.18,1.00,1.73,2.31,1.83,1.97
05/07/2012 19:00,4.50,2.75,8.15,1.56,7.73,14.26,1.06,1.70,1.98,1.93,2.08
05/07/2012 19:30,4.25,19.76,8.01,1.41,9.02,14.71,1.37,1.76,1.65,1.93,2.65
05/07/2012 20:00,4.53,44.63,8.18,1.58,7.86,13.28,2.71,1.74,0.55,1.86,2.22
05/07/2012 20:30,6.82,39.95,8.35,1.52,9.32,12.96,2.30,1.77,1.17,1.93,2.10
05/07/2012 21:00,4.50,41.08,6.60,1.45,6.51,12.65,2.12,1.78,3.72,2.40,3.44
05/07/2012 21:30,4.68,41.39,5.97,1.47,10.39,6.51,1.58,1.34,2.28,4.34,2.14
05/07/2012 22:00,6.44,40.12,6.01,1.27,8.85,5.14,2.53,0.33,1.90,3.40,2.19
05/07/2012 22:30,6.03,59.66,5.87,1.21,6.35,4.65,2.37,0.29,1.95,2.50,1.68
05/07/2012 23:00,10.50,56.51,5.95,1.26,5.68,4.26,1.34,0.27,2.24,3.80,1.85
05/07/2012 23:30,3.06,3.93,5.93,1.20,3.93,4.46,0.56,0.30,1.95,2.14,1.83
06/07/2012 00:00,4.75,14.35,3.69,1.48,4.14,3.30,0.50,0.07,0.81,3.05,1.81
06/07/2012 00:30,3.62,15.40,3.57,1.17,3.74,3.46,0.56,0.05,0.76,1.25,1.80
06/07/2012 01:00,4.04,14.83,3.55,1.24,4.29,3.08,0.50,0.06,0.81,1.29,1.89
06/07/2012 01:30,5.63,15.79,3.46,1.18,3.53,3.05,0.56,0.06,0.79,1.20,1.89
06/07/2012 02:00,4.02,15.09,3.67,0.99,4.50,3.02,0.49,0.04,0.83,1.32,1.71
06/07/2012 02:30,3.50,15.53,3.67,1.02,3.54,3.21,0.56,0.04,0.74,1.27,1.94
06/07/2012 03:00,4.50,13.87,3.83,0.91,4.34,3.09,0.49,0.07,1.00,1.20,1.89
06/07/2012 03:30,9.17,13.43,3.78,1.10,3.79,3.30,0.56,0.04,0.99,1.28,1.84
06/07/2012 04:00,11.23,14.61,3.72,1.06,4.32,3.25,0.50,0.04,1.06,1.17,1.85
06/07/2012 04:30,3.65,13.95,3.61,1.03,3.53,3.26,0.64,0.05,1.01,1.31,1.89
06/07/2012 05:00,4.35,13.25,3.66,1.16,4.40,3.36,0.60,0.06,1.16,1.26,1.88
06/07/2012 05:30,8.90,13.95,3.74,0.93,3.66,2.78,0.56,0.04,0.97,1.23,1.72
